ds,y_XGBoost,y_XGBoost_lag15
2023-10-08 05:00:00,17637.828,19660.307
2023-10-08 05:15:00,18352.262,19314.95
2023-10-08 05:30:00,18671.666,19053.375
2023-10-08 05:45:00,19222.371,18874.61
2023-10-08 06:00:00,17815.844,20325.203
2023-10-08 06:15:00,18764.531,20325.203
2023-10-08 06:30:00,20327.037,20388.922
2023-10-08 06:45:00,20877.738,20742.691
2023-10-08 07:00:00,31418.164,23308.734
2023-10-08 07:15:00,32981.367,25111.736
2023-10-08 07:30:00,36567.348,26721.072
2023-10-08 07:45:00,37118.055,30816.715
2023-10-08 08:00:00,42324.926,33925.08
2023-10-08 08:15:00,43888.133,38097.953
2023-10-08 08:30:00,46864.965,42593.484
2023-10-08 08:45:00,47415.67,46264.605
2023-10-08 09:00:00,52571.598,49508.47
2023-10-08 09:15:00,53835.9,53780.926
2023-10-08 09:30:00,55618.207,55983.168
2023-10-08 09:45:00,56168.914,58458.566
2023-10-08 10:00:00,63445.78,63071.785
2023-10-08 10:15:00,64193.906,63790.25
2023-10-08 10:30:00,65257.125,65708.836
2023-10-08 10:45:00,65647.46,67389.11
2023-10-08 11:00:00,68280.76,68686.57
2023-10-08 11:15:00,69028.84,68686.57
2023-10-08 11:30:00,70092.06,72195.47
2023-10-08 11:45:00,70424.12,72725.87
2023-10-08 12:00:00,74873.055,74282.64
2023-10-08 12:15:00,75621.14,75773.15
2023-10-08 12:30:00,76684.36,77726.22
2023-10-08 12:45:00,77016.414,79005.05
2023-10-08 13:00:00,80331.25,80457.16
2023-10-08 13:15:00,81079.336,81116.984
2023-10-08 13:30:00,82142.555,82467.07
2023-10-08 13:45:00,82474.61,82467.07
2023-10-08 14:00:00,84823.74,82355.24
2023-10-08 14:15:00,85571.83,81692.12
2023-10-08 14:30:00,86635.05,82355.24
2023-10-08 14:45:00,86967.1,82355.24
2023-10-08 15:00:00,85698.086,82467.07
2023-10-08 15:15:00,86418.89,84494.99
2023-10-08 15:30:00,87482.11,86278.234
2023-10-08 15:45:00,87814.164,87481.41
2023-10-08 16:00:00,88002.49,88336.99
2023-10-08 16:15:00,88334.15,88979.586
2023-10-08 16:30:00,89215.59,89375.12
2023-10-08 16:45:00,89547.65,89494.945
2023-10-08 17:00:00,89349.69,89494.945
2023-10-08 17:15:00,89629.93,88979.586
2023-10-08 17:30:00,90453.375,88736.87
2023-10-08 17:45:00,90785.43,89469.51
2023-10-08 18:00:00,89741.945,90328.73
2023-10-08 18:15:00,90022.19,91080.01
2023-10-08 18:30:00,90806.77,89469.51
2023-10-08 18:45:00,91138.83,91080.01
2023-10-08 19:00:00,90936.03,91676.66
2023-10-08 19:15:00,91216.27,94012.26
2023-10-08 19:30:00,91917.1,94012.26
2023-10-08 19:45:00,92249.16,92656.98
2023-10-08 20:00:00,90936.03,92656.98
2023-10-08 20:15:00,91216.27,92656.98
2023-10-08 20:30:00,91917.1,91676.66
2023-10-08 20:45:00,92249.16,90328.73
2023-10-08 21:00:00,92138.58,89494.945
2023-10-08 21:15:00,92418.82,91676.66
2023-10-08 21:30:00,93082.48,92656.98
2023-10-08 21:45:00,93281.21,96273.414
2023-10-08 22:00:00,92515.73,94012.26
2023-10-08 22:15:00,92795.97,91676.66
2023-10-08 22:30:00,93295.484,92656.98
2023-10-08 22:45:00,93048.445,91676.66
2023-10-08 23:00:00,87434.06,90898.87
2023-10-08 23:15:00,86053.195,85648.55
2023-10-08 23:30:00,83369.836,80476.625
2023-10-08 23:45:00,80967.07,76732.266
2023-10-09 00:00:00,75168.05,68963.58
2023-10-09 00:15:00,69011.13,61968.312
2023-10-09 00:30:00,64567.836,58865.855
2023-10-09 00:45:00,59603.305,52174.86
2023-10-09 01:00:00,50995.438,47616.375
2023-10-09 01:15:00,48176.277,42353.434
2023-10-09 01:30:00,44659.543,44177.27
2023-10-09 01:45:00,42224.348,42353.434
2023-10-09 02:00:00,36179.59,37153.54
2023-10-09 02:15:00,34368.547,34393.652
2023-10-09 02:30:00,31691.275,31164.225
2023-10-09 02:45:00,30181.174,28229.701
2023-10-09 03:00:00,25208.258,25329.29
2023-10-09 03:15:00,23607.906,25166.088
2023-10-09 03:30:00,22453.684,22558.498
2023-10-09 03:45:00,21386.072,21449.215
2023-10-09 04:00:00,18358.234,20143.105
2023-10-09 04:15:00,18278.127,19660.307
2023-10-09 04:30:00,18504.143,19053.375
2023-10-09 04:45:00,18764.268,19053.375
2023-10-09 05:00:00,18179.463,19314.95
2023-10-09 05:15:00,18754.328,20035.627
2023-10-09 05:30:00,19269.08,20148.758
2023-10-09 05:45:00,19819.783,21454.867
2023-10-09 06:00:00,23949.344,25320.791
2023-10-09 06:15:00,24940.342,27797.25
2023-10-09 06:30:00,26297.795,31987.809
2023-10-09 06:45:00,26848.498,37523.188
2023-10-09 07:00:00,39085.47,46313.008
2023-10-09 07:15:00,40690.992,52474.086
2023-10-09 07:30:00,44071.895,61450.78
2023-10-09 07:45:00,44622.6,66239.68
2023-10-09 08:00:00,51274.496,75020.625
2023-10-09 08:15:00,52880.01,71922.07
2023-10-09 08:30:00,55651.77,75200.6
2023-10-09 08:45:00,56202.477,76481.445
2023-10-09 09:00:00,61913.42,82124.305
2023-10-09 09:15:00,63220.03,84185.55
2023-10-09 09:30:00,64797.26,85331.23
2023-10-09 09:45:00,65347.97,85402.06
2023-10-09 10:00:00,65816.08,86957.38
2023-10-09 10:15:00,66606.48,87058.54
2023-10-09 10:30:00,67464.65,86957.38
2023-10-09 10:45:00,67855.04,86446.98
2023-10-09 11:00:00,67817.17,86223.766
2023-10-09 11:15:00,68607.57,87084.54
2023-10-09 11:30:00,69465.74,88753.75
2023-10-09 11:45:00,69797.8,87084.54
2023-10-09 12:00:00,73105.64,87102.086
2023-10-09 12:15:00,73896.04,88594.07
2023-10-09 12:30:00,74754.21,88796.734
2023-10-09 12:45:00,75086.266,88771.3
2023-10-09 13:00:00,76749.24,88796.734
2023-10-09 13:15:00,77539.64,89459.945
2023-10-09 13:30:00,78397.81,94072.18
2023-10-09 13:45:00,78729.87,95400.61
2023-10-09 14:00:00,80460.03,95400.61
2023-10-09 14:15:00,81250.43,95400.61
2023-10-09 14:30:00,82108.6,95400.61
2023-10-09 14:45:00,82440.66,95400.61
2023-10-09 15:00:00,79593.31,95327.02
2023-10-09 15:15:00,80356.43,95327.02
2023-10-09 15:30:00,81214.6,95327.02
2023-10-09 15:45:00,81546.66,95327.02
2023-10-09 16:00:00,80275.9,96680.42
2023-10-09 16:15:00,80649.87,96680.42
2023-10-09 16:30:00,81326.266,96680.42
2023-10-09 16:45:00,81658.32,96680.42
2023-10-09 17:00:00,80759.09,96680.42
2023-10-09 17:15:00,80995.77,96680.42
2023-10-09 17:30:00,81604.484,96680.42
2023-10-09 17:45:00,81936.54,96680.42
2023-10-09 18:00:00,80880.37,96680.42
2023-10-09 18:15:00,80895.62,96680.42
2023-10-09 18:30:00,81465.47,96680.42
2023-10-09 18:45:00,81797.52,96680.42
2023-10-09 19:00:00,80880.37,96680.42
2023-10-09 19:15:00,80895.62,96680.42
2023-10-09 19:30:00,81465.47,96680.42
2023-10-09 19:45:00,81797.52,96680.42
2023-10-09 20:00:00,80880.37,96680.42
2023-10-09 20:15:00,80895.62,96680.42
2023-10-09 20:30:00,81465.47,96680.42
2023-10-09 20:45:00,81797.52,96680.42
2023-10-09 21:00:00,81443.914,96680.42
2023-10-09 21:15:00,81459.164,96680.42
2023-10-09 21:30:00,81991.84,96680.42
2023-10-09 21:45:00,82110.38,96680.42
2023-10-09 22:00:00,81823.56,96680.42
2023-10-09 22:15:00,81838.81,96680.42
2023-10-09 22:30:00,82207.35,96680.42
2023-10-09 22:45:00,81880.12,96680.42
2023-10-09 23:00:00,78417.31,93369.72
2023-10-09 23:15:00,76860.74,88932.23
2023-10-09 23:30:00,73872.195,86882.305
2023-10-09 23:45:00,70544.164,84475.13
2023-10-10 00:00:00,65196.613,78057.555
2023-10-10 00:15:00,59175.16,71510.99
2023-10-10 00:30:00,55088.945,61968.312
2023-10-10 00:45:00,51123.938,56247.906
2023-10-10 01:00:00,45367.496,47777.887
2023-10-10 01:15:00,42618.152,44177.27
2023-10-10 01:30:00,39343.367,40041.72
2023-10-10 01:45:00,36985.99,35570.914
2023-10-10 02:00:00,31509.32,32505.846
2023-10-10 02:15:00,29698.262,29777.96
2023-10-10 02:30:00,27274.514,27865.014
2023-10-10 02:45:00,25764.412,25329.29
2023-10-10 03:00:00,22400.584,23852.525
2023-10-10 03:15:00,20800.232,21901.652
2023-10-10 03:30:00,19899.506,20956.424
2023-10-10 03:45:00,18831.895,20029.975
2023-10-10 04:00:00,17896.041,19314.95
2023-10-10 04:15:00,17815.934,18874.61
2023-10-10 04:30:00,18140.348,18874.61
2023-10-10 04:45:00,18400.473,18874.61
2023-10-10 05:00:00,17719.96,18874.61
2023-10-10 05:15:00,18294.826,19053.375
2023-10-10 05:30:00,19014.629,19660.307
2023-10-10 05:45:00,19565.332,20681.637
2023-10-10 06:00:00,23940.23,24371.863
2023-10-10 06:15:00,24931.229,25328.432
2023-10-10 06:30:00,26493.732,29984.822
2023-10-10 06:45:00,27044.436,36168.32
2023-10-10 07:00:00,40963.414,43754.027
2023-10-10 07:15:00,42568.93,50766.88
2023-10-10 07:30:00,46154.91,58236.45
2023-10-10 07:45:00,46705.617,64586.754
2023-10-10 08:00:00,54851.37,71002.836
2023-10-10 08:15:00,56456.895,66260.13
2023-10-10 08:30:00,59433.723,69936.68
2023-10-10 08:45:00,59984.43,72320.58
2023-10-10 09:00:00,65647.32,77502.92
2023-10-10 09:15:00,66954.01,80233.86
2023-10-10 09:30:00,68736.3,80889.15
2023-10-10 09:45:00,69287.05,80893.69
2023-10-10 10:00:00,70011.03,81468.82
2023-10-10 10:15:00,70801.43,82243.77
2023-10-10 10:30:00,71864.65,82243.77
2023-10-10 10:45:00,72255.04,80893.69
2023-10-10 11:00:00,72012.125,80919.69
2023-10-10 11:15:00,72802.52,83609.59
2023-10-10 11:30:00,73865.74,84947.61
2023-10-10 11:45:00,74197.8,83298.76
2023-10-10 12:00:00,74699.48,82431.45
2023-10-10 12:15:00,75489.875,83627.14
2023-10-10 12:30:00,76553.09,84965.16
2023-10-10 12:45:00,76885.15,85453.25
2023-10-10 13:00:00,78343.08,85453.25
2023-10-10 13:15:00,79133.48,88601.71
2023-10-10 13:30:00,80196.695,89835.984
2023-10-10 13:45:00,80528.75,89459.945
2023-10-10 14:00:00,81993.18,90440.266
2023-10-10 14:15:00,82783.58,94072.18
2023-10-10 14:30:00,83846.8,95400.61
2023-10-10 14:45:00,84178.85,95400.61
2023-10-10 15:00:00,81126.46,95327.02
2023-10-10 15:15:00,81889.58,93998.59
2023-10-10 15:30:00,82952.8,91737.44
2023-10-10 15:45:00,83284.85,90366.68
2023-10-10 16:00:00,82210.734,91720.08
2023-10-10 16:15:00,82584.7,90739.76
2023-10-10 16:30:00,83466.15,91720.08
2023-10-10 16:45:00,83798.2,90739.76
2023-10-10 17:00:00,83007.08,93090.836
2023-10-10 17:15:00,83243.76,95351.99
2023-10-10 17:30:00,84057.516,95351.99
2023-10-10 17:45:00,84389.57,95351.99
2023-10-10 18:00:00,83128.35,96680.42
2023-10-10 18:15:00,83143.6,96680.42
2023-10-10 18:30:00,83918.5,96680.42
2023-10-10 18:45:00,84250.555,96680.42
2023-10-10 19:00:00,83212.11,96680.42
2023-10-10 19:15:00,83227.36,96680.42
2023-10-10 19:30:00,83918.5,96680.42
2023-10-10 19:45:00,84250.555,95351.99
2023-10-10 20:00:00,83212.11,95351.99
2023-10-10 20:15:00,83227.36,95351.99
2023-10-10 20:30:00,83918.5,93090.836
2023-10-10 20:45:00,84250.555,95351.99
2023-10-10 21:00:00,83775.66,95351.99
2023-10-10 21:15:00,83790.91,91720.08
2023-10-10 21:30:00,84444.875,93090.836
2023-10-10 21:45:00,84563.414,95351.99
2023-10-10 22:00:00,84155.305,95351.99
2023-10-10 22:15:00,84170.555,95351.99
2023-10-10 22:30:00,84660.38,93090.836
2023-10-10 22:45:00,84333.15,90739.76
2023-10-10 23:00:00,80274.21,89057.805
2023-10-10 23:15:00,78717.64,86770.12
2023-10-10 23:30:00,75717.67,84482.77
2023-10-10 23:45:00,72389.64,80078.12
2023-10-11 00:00:00,65547.76,75193.41
2023-10-11 00:15:00,59526.305,66314.125
2023-10-11 00:30:00,55527.44,61257.918
2023-10-11 00:45:00,51562.434,56247.906
2023-10-11 01:00:00,45630.36,47777.887
2023-10-11 01:15:00,42881.016,42842.457
2023-10-11 01:30:00,39693.582,39680.406
2023-10-11 01:45:00,37336.203,35570.914
2023-10-11 02:00:00,31844.637,32505.846
2023-10-11 02:15:00,30033.578,29777.96
2023-10-11 02:30:00,27677.598,27191.621
2023-10-11 02:45:00,26167.496,25166.088
2023-10-11 03:00:00,23367.41,22590.717
2023-10-11 03:15:00,21724.748,21901.652
2023-10-11 03:30:00,20824.021,20956.424
2023-10-11 03:45:00,19756.41,20029.975
2023-10-11 04:00:00,18900.312,19314.95
2023-10-11 04:15:00,18777.895,19053.375
2023-10-11 04:30:00,19102.309,18874.61
2023-10-11 04:45:00,19362.434,18874.61
2023-10-11 05:00:00,18724.232,18874.61
2023-10-11 05:15:00,19256.787,19314.95
2023-10-11 05:30:00,19976.59,20035.627
2023-10-11 05:45:00,20527.293,20681.637
2023-10-11 06:00:00,25184.736,24371.863
2023-10-11 06:15:00,26133.424,25328.432
2023-10-11 06:30:00,27695.928,29984.822
2023-10-11 06:45:00,28246.63,36168.32
2023-10-11 07:00:00,41995.72,42954.312
2023-10-11 07:15:00,43558.926,49532.066
2023-10-11 07:30:00,47144.906,55993.367
2023-10-11 07:45:00,47695.613,63813.17
2023-10-11 08:00:00,55997.11,68002.38
2023-10-11 08:15:00,57560.324,66260.13
2023-10-11 08:30:00,60537.152,66260.13
2023-10-11 08:45:00,61087.86,69740.19
2023-10-11 09:00:00,66793.164,74623.39
2023-10-11 09:15:00,68057.46,77322.945
2023-10-11 09:30:00,69839.75,77502.92
2023-10-11 09:45:00,70390.5,78781.75
2023-10-11 10:00:00,71712.01,80233.86
2023-10-11 10:15:00,72460.09,80233.86
2023-10-11 10:30:00,73523.31,80233.86
2023-10-11 10:45:00,73913.7,78781.75
2023-10-11 11:00:00,73714.63,77528.92
2023-10-11 11:15:00,74462.72,80919.69
2023-10-11 11:30:00,75525.94,82269.77
2023-10-11 11:45:00,75857.99,80919.69
2023-10-11 12:00:00,76635.664,80937.234
2023-10-11 12:15:00,77383.75,82287.32
2023-10-11 12:30:00,78446.97,83627.14
2023-10-11 12:45:00,78779.02,83316.305
2023-10-11 13:00:00,81532.16,83627.14
2023-10-11 13:15:00,82280.24,86498.164
2023-10-11 13:30:00,83343.46,88721.08
2023-10-11 13:45:00,83675.516,88778.94
2023-10-11 14:00:00,85182.26,89835.984
2023-10-11 14:15:00,85930.34,89493.35
2023-10-11 14:30:00,86993.56,94072.18
2023-10-11 14:45:00,87325.62,95400.61
2023-10-11 15:00:00,84356.35,95327.02
2023-10-11 15:15:00,85077.16,90366.68
2023-10-11 15:30:00,86140.375,89419.766
2023-10-11 15:45:00,86472.43,89419.766
2023-10-11 16:00:00,85866.81,90773.164
2023-10-11 16:15:00,86198.47,90773.164
2023-10-11 16:30:00,87079.914,90773.164
2023-10-11 16:45:00,87411.97,90773.164
2023-10-11 17:00:00,86663.16,90773.164
2023-10-11 17:15:00,86857.52,90773.164
2023-10-11 17:30:00,87671.28,93090.836
2023-10-11 17:45:00,88003.336,93090.836
2023-10-11 18:00:00,86784.43,95351.99
2023-10-11 18:15:00,86757.37,96680.42
2023-10-11 18:30:00,87532.266,96680.42
2023-10-11 18:45:00,87864.32,96680.42
2023-10-11 19:00:00,86862.2,96680.42
2023-10-11 19:15:00,86835.14,95351.99
2023-10-11 19:30:00,87526.28,95351.99
2023-10-11 19:45:00,87858.336,95351.99
2023-10-11 20:00:00,86862.2,93090.836
2023-10-11 20:15:00,86835.14,95351.99
2023-10-11 20:30:00,87526.28,95351.99
2023-10-11 20:45:00,87858.336,95351.99
2023-10-11 21:00:00,86896.48,95351.99
2023-10-11 21:15:00,86869.414,95351.99
2023-10-11 21:30:00,87523.38,95351.99
2023-10-11 21:45:00,87722.12,93090.836
2023-10-11 22:00:00,87273.625,93090.836
2023-10-11 22:15:00,87246.56,91720.08
2023-10-11 22:30:00,87736.39,93090.836
2023-10-11 22:45:00,87489.35,90739.76
2023-10-11 23:00:00,82841.04,89057.805
2023-10-11 23:15:00,81283.164,86889.945
2023-10-11 23:30:00,78428.125,86889.945
2023-10-11 23:45:00,75180.29,85181.44
2023-10-12 00:00:00,65519.5,81067.266
2023-10-12 00:15:00,59498.04,75390.8
2023-10-12 00:30:00,55499.176,67196.8
2023-10-12 00:45:00,51534.168,61968.312
2023-10-12 01:00:00,45602.094,58816.8
2023-10-12 01:15:00,42852.75,53545.934
2023-10-12 01:30:00,39665.316,47690.055
2023-10-12 01:45:00,37307.938,42842.457
2023-10-12 02:00:00,31816.36,39992.664
2023-10-12 02:15:00,30005.3,35570.914
2023-10-12 02:30:00,27649.32,33864.055
2023-10-12 02:45:00,26139.219,31164.225
2023-10-12 03:00:00,23339.133,28229.701
2023-10-12 03:15:00,21696.47,25538.467
2023-10-12 03:30:00,20795.744,25166.088
2023-10-12 03:45:00,19728.133,23650.133
2023-10-12 04:00:00,18872.035,21917.043
2023-10-12 04:15:00,18749.617,21449.215
2023-10-12 04:30:00,19074.031,20675.984
2023-10-12 04:45:00,19334.156,20029.975
2023-10-12 05:00:00,18695.955,19660.307
2023-10-12 05:15:00,19228.51,19660.307
2023-10-12 05:30:00,19948.312,19660.307
2023-10-12 05:45:00,20499.016,19660.307
2023-10-12 06:00:00,25138.74,20860.598
2023-10-12 06:15:00,26087.428,21255.889
2023-10-12 06:30:00,27649.932,21783.674
2023-10-12 06:45:00,28200.635,23657.816
2023-10-12 07:00:00,41946.242,25943.684
2023-10-12 07:15:00,43509.45,29350.332
2023-10-12 07:30:00,47095.43,31182.95
2023-10-12 07:45:00,47646.137,35180.07
2023-10-12 08:00:00,55947.633,38262.11
2023-10-12 08:15:00,57510.848,42711.387
2023-10-12 08:30:00,60487.676,48518.195
2023-10-12 08:45:00,61038.383,50766.88
2023-10-12 09:00:00,66743.68,56027.168
2023-10-12 09:15:00,68007.98,58445.016
2023-10-12 09:30:00,69790.266,61789.85
2023-10-12 09:45:00,70341.016,63887.062
2023-10-12 10:00:00,71662.52,66108.31
2023-10-12 10:15:00,72410.61,68562.95
2023-10-12 10:30:00,73473.83,68562.95
2023-10-12 10:45:00,73864.22,72358.625
2023-10-12 11:00:00,73665.15,74085.34
2023-10-12 11:15:00,74413.234,75575.85
2023-10-12 11:30:00,75476.45,77528.92
2023-10-12 11:45:00,75808.51,78953.91
2023-10-12 12:00:00,76586.18,80937.234
2023-10-12 12:15:00,77334.266,82287.32
2023-10-12 12:30:00,78397.484,83627.14
2023-10-12 12:45:00,78729.54,84304.03
2023-10-12 13:00:00,81482.67,85382.414
2023-10-12 13:15:00,82230.76,87008.57
2023-10-12 13:30:00,83293.98,87109.73
2023-10-12 13:45:00,83626.03,86498.164
2023-10-12 14:00:00,85132.77,86084.016
2023-10-12 14:15:00,85880.86,86084.016
2023-10-12 14:30:00,86944.08,86084.016
2023-10-12 14:45:00,87276.13,86084.016
2023-10-12 15:00:00,84306.87,86452.16
2023-10-12 15:15:00,85027.67,87063.72
2023-10-12 15:30:00,86090.89,88730.79
2023-10-12 15:45:00,86422.945,89419.766
2023-10-12 16:00:00,85817.33,90773.164
2023-10-12 16:15:00,86148.984,90773.164
2023-10-12 16:30:00,87030.43,90773.164
2023-10-12 16:45:00,87362.484,90739.76
2023-10-12 17:00:00,86613.67,90739.76
2023-10-12 17:15:00,86808.04,90773.164
2023-10-12 17:30:00,87621.8,90773.164
2023-10-12 17:45:00,87953.85,90773.164
2023-10-12 18:00:00,86734.945,90773.164
2023-10-12 18:15:00,86707.88,90773.164
2023-10-12 18:30:00,87482.78,90773.164
2023-10-12 18:45:00,87814.836,91720.08
2023-10-12 19:00:00,86812.72,91720.08
2023-10-12 19:15:00,86785.66,91720.08
2023-10-12 19:30:00,87476.8,93090.836
2023-10-12 19:45:00,87808.85,95351.99
2023-10-12 20:00:00,86812.72,95351.99
2023-10-12 20:15:00,86785.66,95351.99
2023-10-12 20:30:00,87476.8,96680.42
2023-10-12 20:45:00,87808.85,96680.42
2023-10-12 21:00:00,86846.99,96680.42
2023-10-12 21:15:00,86819.93,96680.42
2023-10-12 21:30:00,87473.9,96680.42
2023-10-12 21:45:00,87672.63,96680.42
2023-10-12 22:00:00,87224.14,96680.42
2023-10-12 22:15:00,87197.08,96680.42
2023-10-12 22:30:00,87686.91,96680.42
2023-10-12 22:45:00,87439.87,96680.42
2023-10-12 23:00:00,82832.91,94019.555
2023-10-12 23:15:00,81275.03,93369.72
2023-10-12 23:30:00,78419.99,88932.23
2023-10-12 23:45:00,75172.16,86889.945
2023-10-13 00:00:00,65314.53,85469.23
2023-10-13 00:15:00,59293.08,79092.76
2023-10-13 00:30:00,55294.215,73832.945
2023-10-13 00:45:00,51329.207,63976.777
2023-10-13 01:00:00,45602.094,59717.35
2023-10-13 01:15:00,42852.75,53545.934
2023-10-13 01:30:00,39665.316,47826.94
2023-10-13 01:45:00,37307.938,44177.27
2023-10-13 02:00:00,31816.36,39992.664
2023-10-13 02:15:00,30005.3,36246.562
2023-10-13 02:30:00,27649.32,34393.652
2023-10-13 02:45:00,26139.219,31189.598
2023-10-13 03:00:00,23339.133,29562.13
2023-10-13 03:15:00,21696.47,27191.621
2023-10-13 03:30:00,20795.744,25166.088
2023-10-13 03:45:00,19728.133,22590.717
2023-10-13 04:00:00,18872.035,21661.51
2023-10-13 04:15:00,18749.617,20675.984
2023-10-13 04:30:00,19074.031,20029.975
2023-10-13 04:45:00,19334.156,19660.307
2023-10-13 05:00:00,18695.955,19314.95
2023-10-13 05:15:00,19228.51,19660.307
2023-10-13 05:30:00,19948.312,20035.627
2023-10-13 05:45:00,20499.016,20331.984
2023-10-13 06:00:00,25138.74,23066.215
2023-10-13 06:15:00,26087.428,23975.97
2023-10-13 06:30:00,27649.932,25328.432
2023-10-13 06:45:00,28200.635,29389.174
2023-10-13 07:00:00,41946.242,34042.98
2023-10-13 07:15:00,43509.45,38262.11
2023-10-13 07:30:00,47095.43,43803.082
2023-10-13 07:45:00,47646.137,48662.52
2023-10-13 08:00:00,55947.633,52445.477
2023-10-13 08:15:00,57510.848,55932.863
2023-10-13 08:30:00,60487.676,60282.566
2023-10-13 08:45:00,61038.383,63261.887
2023-10-13 09:00:00,66743.68,66840.51
2023-10-13 09:15:00,68007.98,68643.07
2023-10-13 09:30:00,69790.266,73467.9
2023-10-13 09:45:00,70341.016,75712.1
2023-10-13 10:00:00,71658.02,77665.17
2023-10-13 10:15:00,72406.11,79090.16
2023-10-13 10:30:00,73469.33,81051.4
2023-10-13 10:45:00,73859.72,81055.94
2023-10-13 11:00:00,73738.125,82314.09
2023-10-13 11:15:00,74486.21,83454.91
2023-10-13 11:30:00,75549.43,84386.55
2023-10-13 11:45:00,75881.484,85114.97
2023-10-13 12:00:00,76859.91,85549.77
2023-10-13 12:15:00,77607.99,87068.29
2023-10-13 12:30:00,78671.21,87331.22
2023-10-13 12:45:00,79003.266,87438.25
2023-10-13 13:00:00,82220.85,87438.25
2023-10-13 13:15:00,82968.94,89336.83
2023-10-13 13:30:00,84032.16,89479.37
2023-10-13 13:45:00,84364.21,89479.37
2023-10-13 14:00:00,86429.805,89479.37
2023-10-13 14:15:00,87177.89,89479.37
2023-10-13 14:30:00,88241.11,90510.98
2023-10-13 14:45:00,88573.164,90216.984
2023-10-13 15:00:00,86460.75,90168.6
2023-10-13 15:15:00,87181.555,90168.6
2023-10-13 15:30:00,88244.77,90168.6
2023-10-13 15:45:00,88576.83,91148.92
2023-10-13 16:00:00,88209.94,92502.32
2023-10-13 16:15:00,88541.59,91522.0
2023-10-13 16:30:00,89423.04,92502.32
2023-10-13 16:45:00,89755.09,92502.32
2023-10-13 17:00:00,89023.24,93857.6
2023-10-13 17:15:00,89217.61,92502.32
2023-10-13 17:30:00,90031.37,91522.0
2023-10-13 17:45:00,90363.42,91522.0
2023-10-13 18:00:00,89181.58,92502.32
2023-10-13 18:15:00,89304.43,91522.0
2023-10-13 18:30:00,90079.33,92502.32
2023-10-13 18:45:00,90411.38,92502.32
2023-10-13 19:00:00,89289.67,92502.32
2023-10-13 19:15:00,89412.52,92502.32
2023-10-13 19:30:00,90103.664,92502.32
2023-10-13 19:45:00,90435.72,92502.32
2023-10-13 20:00:00,89289.67,96118.76
2023-10-13 20:15:00,89412.52,96118.76
2023-10-13 20:30:00,90103.664,96118.76
2023-10-13 20:45:00,90435.72,96118.76
2023-10-13 21:00:00,90264.15,96118.76
2023-10-13 21:15:00,90387.0,93857.6
2023-10-13 21:30:00,91040.97,96118.76
2023-10-13 21:45:00,91239.7,96118.76
2023-10-13 22:00:00,90641.3,96118.76
2023-10-13 22:15:00,90764.15,96118.76
2023-10-13 22:30:00,91253.98,96118.76
2023-10-13 22:45:00,91006.94,93857.6
2023-10-13 23:00:00,85833.38,91875.33
2023-10-13 23:15:00,84470.414,89806.64
2023-10-13 23:30:00,82061.26,89779.02
2023-10-13 23:45:00,80079.305,87590.14
2023-10-14 00:00:00,77935.06,85888.734
2023-10-14 00:15:00,71960.23,81196.305
2023-10-14 00:30:00,67786.98,75508.625
2023-10-14 00:45:00,63506.387,67314.625
2023-10-14 01:00:00,56843.227,62376.85
2023-10-14 01:15:00,54100.258,58984.598
2023-10-14 01:30:00,50738.445,53589.06
2023-10-14 01:45:00,48065.484,47708.555
2023-10-14 02:00:00,40696.89,42836.527
2023-10-14 02:15:00,38892.203,39723.53
2023-10-14 02:30:00,36361.87,35614.04
2023-10-14 02:45:00,34536.164,33907.18
2023-10-14 03:00:00,27971.395,31207.346
2023-10-14 03:15:00,26335.098,28243.613
2023-10-14 03:30:00,25259.996,25552.379
2023-10-14 03:45:00,23876.793,25166.088
2023-10-14 04:00:00,20024.242,23650.133
2023-10-14 04:15:00,19901.824,21901.652
2023-10-14 04:30:00,20063.99,21053.633
2023-10-14 04:45:00,20324.117,20675.984
2023-10-14 05:00:00,17640.293,20035.627
2023-10-14 05:15:00,18172.848,19660.307
2023-10-14 05:30:00,18730.404,20035.627
2023-10-14 05:45:00,19281.105,19660.307
2023-10-14 06:00:00,19777.453,20742.691
2023-10-14 06:15:00,20726.14,21137.982
2023-10-14 06:30:00,22288.643,21665.768
2023-10-14 06:45:00,22839.348,22948.309
2023-10-14 07:00:00,34442.527,25825.777
2023-10-14 07:15:00,36005.742,29232.426
2023-10-14 07:30:00,39591.723,31412.35
2023-10-14 07:45:00,40142.43,35062.168
2023-10-14 08:00:00,45349.3,38144.207
2023-10-14 08:15:00,46912.508,42836.41
2023-10-14 08:30:00,49889.34,48544.617
2023-10-14 08:45:00,50440.047,52376.63
2023-10-14 09:00:00,55450.746,55934.113
2023-10-14 09:15:00,56715.047,61693.04
2023-10-14 09:30:00,58497.355,63790.25
2023-10-14 09:45:00,59048.062,66060.555
2023-10-14 10:00:00,63647.695,67697.34
2023-10-14 10:15:00,64395.816,68666.67
2023-10-14 10:30:00,65459.04,70437.766
2023-10-14 10:45:00,65849.38,73491.5
2023-10-14 11:00:00,68482.69,74451.086
2023-10-14 11:15:00,69230.77,75755.6
2023-10-14 11:30:00,70293.99,77528.695
2023-10-14 11:45:00,70626.05,77708.67
2023-10-14 12:00:00,75074.984,79151.2
2023-10-14 12:15:00,75823.07,81116.984
2023-10-14 12:30:00,76886.29,81692.12
