ds,yhat,yhat_lower,yhat_upper
2023-09-13 12:00:00,77049.1995337155,68800.06715943209,86123.97709145708
2023-09-13 12:15:00,77788.01598604656,69085.96576327954,86644.73169148526
2023-09-13 12:30:00,78582.3488194217,69033.41345938599,87081.64978660055
2023-09-13 12:45:00,79441.72752235686,70591.58147501016,88644.71352282609
2023-09-13 13:00:00,80366.99056523222,71174.65344783371,88982.16550483397
2023-09-13 13:15:00,81350.70533220026,72602.94651767219,89710.80182318695
2023-09-13 13:30:00,82377.92080719,73764.23936324763,91284.56372128837
2023-09-13 13:45:00,83427.37790734168,74477.63578800047,91970.78082669905
2023-09-13 14:00:00,84473.10216479927,75667.50999872162,93432.1491923631
2023-09-13 14:15:00,85486.28024139992,76901.06844697401,94311.74942715032
2023-09-13 14:30:00,86437.30441403293,77873.21470731971,95038.61004635703
2023-09-13 14:45:00,87297.85876047153,78180.15281127987,96265.99336939264
2023-09-13 15:00:00,88042.91800514868,79390.75348219633,96521.7489734362
2023-09-13 15:15:00,88652.53504869557,78857.3608373063,97150.7439585837
2023-09-13 15:30:00,89113.30582308375,80510.58464552394,97861.81766845623
2023-09-13 15:45:00,89419.41952549333,79899.08197671226,98067.3302815473
2023-09-13 16:00:00,89573.22730452594,81083.8073584249,98697.65790604345
2023-09-13 16:15:00,89585.29158531717,81077.99158035524,97882.5582273438
2023-09-13 16:30:00,89473.90961135697,80938.73938198385,98777.48687935217
2023-09-13 16:45:00,89264.13655192943,80104.58112077077,98145.04478225367
2023-09-13 17:00:00,88986.3637090514,80278.60466795931,97589.31694635724
2023-09-13 17:15:00,88674.53412235368,79541.3817227615,98112.99434615021
2023-09-13 17:30:00,88364.09960118198,79438.3570263696,97188.89836481733
2023-09-13 17:45:00,88089.83859122972,79390.21731687257,97069.89039178612
2023-09-13 18:00:00,87883.6624306603,79543.70891511074,97076.81183088063
2023-09-13 18:15:00,87772.5380285836,78300.77497965492,96478.62461063256
2023-09-13 18:30:00,87776.64781607219,78651.04561316663,97024.24937459621
2023-09-13 18:45:00,87907.89354320907,79182.6535818702,96805.46886121912
2023-09-13 19:00:00,88168.83002082404,79052.61024451576,96971.32405784309
2023-09-13 19:15:00,88552.08960454767,79778.57080568437,97133.97844629629
2023-09-13 19:30:00,89040.32966345258,80892.28319069759,98387.92627401004
2023-09-13 19:45:00,89606.70526828394,80909.17224592705,98327.77983843787
2023-09-13 20:00:00,90215.83973250723,81863.67284384095,99559.32893345627
2023-09-13 20:15:00,90825.23820261305,82727.06948063368,100397.02097908818
2023-09-13 20:30:00,91387.06587741838,82562.88201350381,100377.93331057961
2023-09-13 20:45:00,91850.19397161751,82657.0667526369,100489.5813077587
2023-09-13 21:00:00,92162.40422305164,83350.72821777918,101061.38506604618
2023-09-13 21:15:00,92272.63715620767,82835.17244056669,101308.21141072121
2023-09-13 21:30:00,92133.17063677346,82838.87302938009,100606.47604187187
2023-09-13 21:45:00,91701.62311859915,82872.14406200651,100067.97028719807
2023-09-13 22:00:00,90942.68976570413,82243.83603806343,99514.90765059396
2023-09-13 22:15:00,89829.5382127182,80788.07710132145,98514.54708004961
2023-09-13 22:30:00,88344.81275827033,79596.8966660228,96866.68036745803
2023-09-13 22:45:00,86481.21981911993,78347.89025742045,96101.38156868686
2023-09-13 23:00:00,84241.69176816085,76117.244458823,92808.5119048816
2023-09-13 23:15:00,81639.1494285558,72554.75943087286,91174.02682667768
2023-09-13 23:30:00,78695.90394011761,69544.70668420647,88126.28329970504
2023-09-13 23:45:00,75442.75530242948,66536.66899772137,84916.32018869821
2023-09-14 00:00:00,71917.85673096785,63083.502427232335,80951.78083769564
2023-09-14 00:15:00,68165.42055377207,58961.03498836411,76949.46499932103
2023-09-14 00:30:00,64234.34239195425,55636.47525773662,73143.08883626864
2023-09-14 00:45:00,60176.81634868054,51151.96621431631,68761.42390363196
2023-09-14 01:00:00,56047.00517146821,46672.57892697767,65227.482781577106
2023-09-14 01:15:00,51899.816941362704,42654.31333069562,60007.07446371005
2023-09-14 01:30:00,47789.82485514604,38778.585739350565,56891.75687568846
2023-09-14 01:45:00,43770.350439226226,34662.21659590688,52504.79905833279
2023-09-14 02:00:00,39892.71427507838,30776.727381573626,48452.192194563155
2023-09-14 02:15:00,36205.6434965257,27680.67425131637,45293.09883149771
2023-09-14 02:30:00,32754.812932655543,23964.672064242477,41884.206379622694
2023-09-14 02:45:00,29582.48778209935,20328.484512291678,38771.595432818576
2023-09-14 03:00:00,26727.230749782204,17902.313701869596,36024.20908120182
2023-09-14 03:15:00,24223.63596166385,15509.558200844016,33201.34308921621
2023-09-14 03:30:00,22102.05552215968,13621.22813396533,30150.790352979744
2023-09-14 03:45:00,20388.29204849658,11583.500552591271,30015.170975790097
2023-09-14 04:00:00,19103.241051985373,10290.058129828933,28287.220734642004
2023-09-14 04:15:00,18262.479700189528,9537.186989986003,27071.488095092656
2023-09-14 04:30:00,17875.81216449919,9248.328639040366,27120.895580686003
2023-09-14 04:45:00,17946.795148206933,9270.037190084859,27042.620957671163
2023-09-14 05:00:00,18472.279058502507,9499.862539419473,26807.66123853708
2023-09-14 05:15:00,19442.00953861596,11203.173326228565,28359.64600592398
2023-09-14 05:30:00,20838.339702795398,12093.128180861577,29324.4087075178
2023-09-14 05:45:00,22636.10479167146,13968.108972174721,31085.389979373926
2023-09-14 06:00:00,24802.70769786468,15273.471593613005,33744.15274038755
2023-09-14 06:15:00,27298.455890552454,17531.223955071244,36309.42690767723
2023-09-14 06:30:00,30077.1781043714,21536.39416671857,38627.3234536113
2023-09-14 06:45:00,33087.13339533476,25035.08022196678,41613.56164891059
2023-09-14 07:00:00,36272.20684377344,27781.65100201033,45344.48350492267
2023-09-14 07:15:00,39573.366576736735,31041.655565714194,48650.94868289784
2023-09-14 07:30:00,42930.33717751445,33920.969722195936,51931.551140713644
2023-09-14 07:45:00,46283.426504900934,37387.157706843,55177.23664322802
2023-09-14 08:00:00,49575.42778724401,40256.25983126606,58366.61638208376
2023-09-14 08:15:00,52753.507800240666,43311.58053233988,61809.74706252336
2023-09-14 08:30:00,55770.98602011893,47724.363367013946,64322.60360962578
2023-09-14 08:45:00,58588.909547347306,49615.411948397654,67877.94357658322
2023-09-14 09:00:00,61177.33450615845,51641.247565218626,69735.24318034617
2023-09-14 09:15:00,63516.23656839619,54636.30280818532,72580.90093840266
2023-09-14 09:30:00,65595.99059852606,56685.62098718067,74077.57816154938
2023-09-14 09:45:00,67417.38128361557,59192.18435489545,76010.00755665805
2023-09-14 10:00:00,68991.13175685788,60177.56974252305,78054.94918989224
2023-09-14 10:15:00,70336.96416635571,60578.06436910118,79281.36337422798
2023-09-14 10:30:00,71482.23315122291,62293.550198963276,80193.89893335785
2023-09-14 10:45:00,72460.19862571015,63800.301355424264,81541.22874199966
2023-09-14 11:00:00,73308.02644137744,63844.455559678216,82464.28714762676
2023-09-14 11:15:00,74064.62289920278,64870.26628146248,82450.73614707151
2023-09-14 11:30:00,74768.4205356878,66517.48959259441,84127.25440030161
2023-09-14 11:45:00,75455.23724516566,66426.52798408993,84573.26102681173
2023-09-14 12:00:00,76156.32816870774,67506.27603056535,84763.32320769476
2023-09-14 12:15:00,76896.7399015308,68224.39115314449,85807.69065194768
2023-09-14 12:30:00,77694.05998096868,68847.23400168256,86605.98995619071
2023-09-14 12:45:00,78557.63213763805,69098.6771570653,87219.98789433659
2023-09-14 13:00:00,79488.28079774632,70478.00999474809,88569.81677260592
2023-09-14 13:15:00,80478.55842154943,71418.9064704624,88852.14146863241
2023-09-14 13:30:00,81513.4982034126,72692.5477320232,90233.17435841708
2023-09-14 13:45:00,82571.82442303182,73885.11725380793,90901.24908210957
2023-09-14 14:00:00,83627.5451407232,74362.1705554178,92473.20952489221
2023-09-14 14:15:00,84651.82873358253,75555.82685601863,93325.6993538195
2023-09-14 14:30:00,85615.04839556175,76936.53388750437,94242.07004923219
2023-09-14 14:45:00,86488.86834245335,77774.85458022366,95503.12255346999
2023-09-14 15:00:00,87248.24267836081,78753.4144384658,95842.5245066351
2023-09-14 15:15:00,87873.20294312414,78572.63420959038,97056.26618831666
2023-09-14 15:30:00,88350.32298755343,79661.79403384011,96682.7523578161
2023-09-14 15:45:00,88673.7692296016,79773.36148973313,97425.56615372981
2023-09-14 16:00:00,88845.86935982904,79469.29426161924,97659.84489048163
2023-09-14 16:15:00,88877.16168936591,79937.59511854126,98200.58088518897
2023-09-14 16:30:00,88785.91871347012,79573.43797703543,97360.06162841308
2023-09-14 16:45:00,88597.17024135268,79502.76784252361,97975.06347720113
2023-09-14 17:00:00,88341.28162603207,78959.92031626363,96865.96439553253
2023-09-14 17:15:00,88052.16939307866,79908.61272875882,96693.69004428055
2023-09-14 17:30:00,87765.25829642866,79761.6037070823,97341.66086861848
2023-09-14 17:45:00,87515.29920760317,78581.92732617163,95671.60602667528
2023-09-14 18:00:00,87334.1753992094,78344.48575758748,96017.8764297227
2023-09-14 18:15:00,87248.82524517621,78792.19750517237,96228.56564974193
2023-09-14 18:30:00,87279.40219924103,78451.47810602949,95546.64107089677
2023-09-14 18:45:00,87437.77861513736,78762.38060807419,96796.32716115123
2023-09-14 19:00:00,87726.47951652855,78174.13959375216,96484.91643658864
2023-09-14 19:15:00,88138.10710500606,78534.06390291074,97381.85933127732
2023-09-14 19:30:00,88655.28825491916,78889.9854540648,97452.07509740294
2023-09-14 19:45:00,89251.14722962608,80681.10934113806,98063.577099011
2023-09-14 20:00:00,89890.27624674563,80778.87842915526,99172.84029629988
2023-09-14 20:15:00,90530.14909677583,82065.11865066092,99446.71997215918
2023-09-14 20:30:00,91122.89938826907,82968.19290392881,99444.43395791351
2023-09-14 20:45:00,91617.36653921925,82808.45004975687,100606.4241198594
2023-09-14 21:00:00,91961.30030979283,82503.41127819239,100231.00496772764
2023-09-14 21:15:00,92103.60909444091,83585.92354333597,102169.32225116612
2023-09-14 21:30:00,91996.53850310892,83197.80250731275,100512.27248307187
2023-09-14 21:45:00,91597.67463397383,83063.85327574445,100258.18465204857
2023-09-14 22:00:00,90871.68022561357,82332.14447342245,99474.69861810529
2023-09-14 22:15:00,89791.69044043137,80600.20444200432,98663.97687278275
2023-09-14 22:30:00,88340.31708956456,79469.60270202997,97295.0969420599
2023-09-14 22:45:00,86510.23410973846,77251.93768908839,95291.0497190589
2023-09-14 23:00:00,84304.34143237094,75416.33515715286,93279.05664276032
2023-09-14 23:15:00,81735.52750120783,72226.15627748623,90599.75671621712
2023-09-14 23:30:00,78826.07116769462,70013.43149812822,87819.71641595404
2023-09-14 23:45:00,75606.74025692685,66940.50075058237,84315.61602327586
2023-09-15 00:00:00,72115.65595694506,63362.298802631114,81295.26763594418
2023-09-15 00:15:00,68396.99873479789,59570.794108610025,77488.65407491663
2023-09-15 00:30:00,64499.63254650134,55615.7338476034,73492.3426837347
2023-09-15 00:45:00,60475.7200510211,51736.97605448064,69441.81963800211
2023-09-15 01:00:00,56379.39279911124,47091.80545195074,65458.17783926905
2023-09-15 01:15:00,52265.52794379295,43372.392382471975,60318.24956168586
2023-09-15 01:30:00,48188.668052614885,39406.60451560437,57494.89833059248
2023-09-15 01:45:00,44202.104345026804,35158.52549851332,53547.574388214394
2023-09-15 02:00:00,40357.12743979844,31190.567885355606,49342.72546464614
2023-09-15 02:15:00,36702.43487686092,27794.246247407795,46068.26784488173
2023-09-15 02:30:00,33283.67228604302,25153.96456002797,42189.47676004347
2023-09-15 02:45:00,30143.07608095232,21540.97887703371,38498.71410763306
2023-09-15 03:00:00,27319.18062177379,18279.66413151611,35836.526159342815
2023-09-15 03:15:00,24846.552152498785,16179.674884550002,33602.50877260053
2023-09-15 03:30:00,22755.515376826617,14552.512788297292,31561.657614100764
2023-09-15 03:45:00,21071.846016864547,11932.24998028808,29905.407386748924
2023-09-15 04:00:00,19816.4132145407,11124.25802574911,28698.11980145085
2023-09-15 04:15:00,19004.768314535155,10282.457732324248,28161.87973615246
2023-09-15 04:30:00,18646.69023109891,9790.765411572762,27767.874438780713
2023-09-15 04:45:00,18745.710996726695,10054.788536742102,26953.43129573545
2023-09-15 05:00:00,19298.656952668018,10206.5109023737,27960.058658201317
2023-09-15 05:15:00,20295.25029845231,11242.785345099628,29398.07698982656
2023-09-15 05:30:00,21717.821346149372,12632.981738032762,30900.888942980702
2023-09-15 05:45:00,23541.183191625212,13875.50458472566,31783.8307402726
2023-09-15 06:00:00,25732.71725954285,16733.637938053937,34415.740634284906
2023-09-15 06:15:00,28252.71023883728,18682.41058603726,37037.03760529416
2023-09-15 06:30:00,31054.97079191768,21796.201813744883,39548.31330398591
2023-09-15 06:45:00,34087.73862315933,24555.417105346474,42861.924994246685
2023-09-15 07:00:00,37294.88019801068,28873.269737549956,45456.84352927239
2023-09-15 07:15:00,40617.34577289062,31595.92060227255,50244.408984488065
2023-09-15 07:30:00,43994.84282776178,34744.79227104874,52632.681970889586
2023-09-15 07:45:00,47367.66288623438,38917.70864276605,55886.15350892543
2023-09-15 08:00:00,50678.583629645145,41245.77586391729,59522.594457902815
2023-09-15 08:15:00,53874.75708108858,44973.35161316017,62987.44326451832
2023-09-15 08:30:00,56909.48877289574,47611.38819014882,65054.41470662412
2023-09-15 08:45:00,59743.81267188274,51373.6223740613,68678.16393387514
2023-09-15 09:00:00,62347.77259847671,53462.474806714614,70990.42565722631
2023-09-15 09:15:00,64701.33274756072,55995.70882485984,73422.64022640797
2023-09-15 09:30:00,66794.85734846891,57506.28051074651,75610.40671939614
2023-09-15 09:45:00,68629.12129848237,60268.47161357133,77260.6411865185
2023-09-15 10:00:00,70214.83879303663,61268.871792888654,79802.20481885382
2023-09-15 10:15:00,71571.72389707339,62609.85224435672,80003.75460281211
2023-09-15 10:30:00,72727.12402949098,64297.09844565254,81551.63057394812
2023-09-15 10:45:00,73714.29274601962,65253.524293129194,83618.90852788376
2023-09-15 11:00:00,74570.39040976678,65052.72076691884,83309.24295272383
2023-09-15 11:15:00,75334.31870114258,66721.73314937703,84185.13663013717
2023-09-15 11:30:00,76044.50640718034,67140.94261022175,84965.72856455245
2023-09-15 11:45:00,76736.76854460471,67825.37756991576,85865.93414958588
2023-09-15 12:00:00,77442.35824536385,68749.80515008181,86587.47764362066
2023-09-15 12:15:00,78186.32096682378,69541.12271033243,86963.75571171736
2023-09-15 12:30:00,78986.24397766187,70065.37135176155,88139.67192006425
2023-09-15 12:45:00,79851.47160450232,70785.73513075672,88373.26813666213
2023-09-15 13:00:00,80782.82973419526,72758.42611867031,90042.3427452083
2023-09-15 13:15:00,81772.87314485032,72331.87576064968,90832.62497105094
2023-09-15 13:30:00,82806.63820477999,74271.61486933181,91951.4454950823
2023-09-15 13:45:00,83862.85321586553,74948.65389276644,92169.32486722249
2023-09-15 14:00:00,84915.53110415774,75085.6640905005,93965.42647279904
2023-09-15 14:15:00,85935.84594853499,76442.64638971082,95325.35982874416
2023-09-15 14:30:00,86894.17747425137,77617.33190111443,95789.69211470782
2023-09-15 14:45:00,87762.19724825044,79384.62772726089,95909.84845848886
2023-09-15 15:00:00,88514.86753858306,79455.51496877272,96878.38582325194
2023-09-15 15:15:00,89132.22885105715,80246.99509917918,97460.52229051315
2023-09-15 15:30:00,89600.86479531528,80752.0211999731,99075.9734510942
2023-09-15 15:45:00,89914.95232851231,81408.1960034482,98924.43084754508
2023-09-15 16:00:00,90076.83045117088,80949.85051477377,99106.28805240638
2023-09-15 16:15:00,90097.04954146112,81092.4244557525,98863.04471934366
2023-09-15 16:30:00,89993.89490695958,80933.8247609255,98544.3464682891
2023-09-15 16:45:00,89792.40990059747,81139.08226601085,98476.73437293954
2023-09-15 17:00:00,89522.97413623429,80703.43224266813,98811.07005696229
2023-09-15 17:15:00,89219.51910360549,80234.41957476965,98324.08894314113
2023-09-15 17:30:00,88917.48520807647,80067.07981040668,97787.55781663908
2023-09-15 17:45:00,88651.63964470531,79811.93547389132,98141.92306688146
2023-09-15 18:00:00,88453.88266412288,79724.4313995619,97337.34023404945
2023-09-15 18:15:00,88351.17025836869,78947.7496662601,98431.18167265471
2023-09-15 18:30:00,88363.6741192293,79680.19275792097,97183.14387639659
2023-09-15 18:45:00,88503.28544215694,79308.29511977141,97408.08383415357
2023-09-15 19:00:00,88772.54867729121,79384.8604852336,97800.99860133203
2023-09-15 19:15:00,89164.08601842404,80470.26951691222,98237.24742272159
2023-09-15 19:30:00,89660.54487858058,81565.3247808483,98618.05267788813
2023-09-15 19:45:00,90235.07058632738,80679.10811515403,98755.12232451892
2023-09-15 20:00:00,90852.27693120536,82216.01571564167,99560.78547539476
2023-09-15 20:15:00,91469.65976096346,82240.69062087592,100589.73387110057
2023-09-15 20:30:00,92039.375205872,83046.73447245373,101311.35031077203
2023-09-15 20:45:00,92510.28564921436,83864.08368837762,101330.69393276726
2023-09-15 21:00:00,92830.1642369463,83628.75900078696,101824.40683015443
2023-09-15 21:15:00,92947.94314965133,83905.6895609239,101577.61229741486
2023-09-15 21:30:00,92815.89215871802,83977.50787507444,101914.83221020244
2023-09-15 21:45:00,92391.62187839394,83644.51057058387,101027.14729734547
2023-09-15 22:00:00,91639.81989385371,83327.17474540879,99708.58513246005
2023-09-15 22:15:00,90533.64652151827,81426.29583133802,98985.18400913836
2023-09-15 22:30:00,89055.73901034138,79954.13094392323,98015.0897617985
2023-09-15 22:45:00,87198.79699485336,78105.03106160238,95512.22370979791
2023-09-15 23:00:00,84965.74634074091,77051.54013869632,93585.66509880163
2023-09-15 23:15:00,82369.50163577672,74199.25742659303,91592.88220749832
2023-09-15 23:30:00,79432.3680658057,70855.96621204363,88673.50145018307
2023-09-15 23:45:00,76185.13995119276,67211.81868408796,84373.70070881282
2023-09-16 00:00:00,72665.96511478875,63392.49027381531,81213.08075374643
2023-09-16 00:15:00,68919.05076866833,59818.39137328893,77797.3956152533
2023-09-16 00:30:00,64993.287708344185,55527.91194800586,73877.40673910844
2023-09-16 00:45:00,60940.865489294156,51896.49240289123,70125.76358578316
2023-09-16 01:00:00,56815.94260329583,48090.910057007415,65700.08842703576
2023-09-16 01:15:00,52673.42315584241,43202.76945419839,61414.776835102755
2023-09-16 01:30:00,48567.87665628544,39908.10130162947,57738.66713643534
2023-09-16 01:45:00,44552.6212275461,35402.95064716048,52857.8560361285
2023-09-16 02:00:00,40678.97433694976,31422.55532752304,49433.82333528946
2023-09-16 02:15:00,36995.66028004167,27698.57411825297,46202.40856555395
2023-09-16 02:30:00,33548.351338386696,25672.636281258987,42646.975221956374
2023-09-16 02:45:00,30379.310438823988,22212.350824276327,39596.56949165095
2023-09-16 03:00:00,27527.098296855584,18290.40750342746,36505.803504401585
2023-09-16 03:15:00,25026.30732571616,15812.202982503246,34815.98513364864
2023-09-16 03:30:00,22907.2881942725,13845.724289263013,31944.09338237757
2023-09-16 03:45:00,21195.842354302375,11999.531089921737,29481.261825966638
2023-09-16 04:00:00,19912.864424921943,11319.629933522468,28269.61492191156
2023-09-16 04:15:00,19073.930946355504,9594.534730921021,27391.552493874235
2023-09-16 04:30:00,18688.84572779118,9651.988998789153,27753.47026423812
2023-09-16 04:45:00,18761.165370427334,8942.515604746595,28147.59153583002
2023-09-16 05:00:00,19287.74043618158,10641.13881750546,27937.73591946753
2023-09-16 05:15:00,20258.316975535272,11967.019093199237,28799.175966211325
2023-09-16 05:30:00,21655.24875742098,12631.975187016846,30590.918262559382
2023-09-16 05:45:00,23453.37192252519,13715.861647554088,32393.030858149963
2023-09-16 06:00:00,25620.090502370585,16940.984939756927,35080.5005483189
2023-09-16 06:15:00,28115.71333877506,19200.35954770166,36804.10285186948
2023-09-16 06:30:00,30894.070766908408,22444.950262729566,39679.02945191045
2023-09-16 06:45:00,33903.42366867897,25207.549950447166,42380.82293382913
2023-09-16 07:00:00,37087.65916876514,28152.20533339997,46388.79043914611
2023-09-16 07:15:00,40387.747649588186,31755.60554190086,49204.779583013515
2023-09-16 07:30:00,43743.41615665428,34939.34876444094,51922.31981956069
2023-09-16 07:45:00,47094.97521192624,38021.673728196205,55698.82318309363
2023-09-16 08:00:00,50385.220898612926,41806.31456587743,59666.36679604754
2023-09-16 08:15:00,53561.323036238755,44186.57466185801,62296.785267513755
2023-09-16 08:30:00,56576.604326775545,47614.24596067859,65562.91981101842
2023-09-16 08:45:00,59392.11526815398,50505.47699772081,68156.84797160627
2023-09-16 09:00:00,61977.915550335354,53555.138494934865,70858.80881016185
2023-09-16 09:15:00,64313.98457014679,55021.26133587138,73139.17400728683
2023-09-16 09:30:00,66390.70106860345,57553.26214871899,74856.77830784167
2023-09-16 09:45:00,68208.85376574422,59618.71389455418,76602.42200656801
2023-09-16 10:00:00,69779.16994597424,60530.37131806134,78965.54719800428
2023-09-16 10:15:00,71121.37604738836,61546.70610647151,80539.54020589533
2023-09-16 10:30:00,72262.83112194401,63259.0577270773,80666.36526386843
2023-09-16 10:45:00,73236.79961061646,63452.47983629084,82648.8243727164
2023-09-16 11:00:00,74080.45199884586,65413.65592297837,82960.22950032906
2023-09-16 11:15:00,74832.69931970011,66596.74902240129,83304.33204636478
2023-09-16 11:30:00,75531.97893262701,66951.8273728736,83828.62222277098
2023-09-16 11:45:00,76214.1136383757,67061.83431846504,84647.94856661507
2023-09-16 12:00:00,76910.36355580711,67731.72001117424,85473.58545636002
2023-09-16 12:15:00,77645.78032480383,69017.57607771507,86112.21777346855
2023-09-16 12:30:00,78437.95658591452,69659.51410842677,86937.1437622918
2023-09-16 12:45:00,79296.24122116849,70801.129178291,87825.37001572538
2023-09-16 13:00:00,80221.46385050428,72330.71881345668,89360.41638793565
2023-09-16 13:15:00,81206.1821589677,72471.0529083299,90121.07902880367
2023-09-16 13:30:00,82235.43459162503,73758.32870140308,91214.97882480083
2023-09-16 13:45:00,83287.95069305148,74040.07244778464,92859.7014663547
2023-09-16 14:00:00,84337.74379725308,75463.7582173793,93642.62710212974
2023-09-16 14:15:00,85355.98755358685,76527.7154062676,94418.40801390602
2023-09-16 14:30:00,86313.06041952835,77557.82490767242,95315.46694732145
2023-09-16 14:45:00,87180.63185668507,77750.52242226258,95252.380227968
2023-09-16 15:00:00,87933.66118985816,78796.4570011281,96482.68955908642
2023-09-16 15:15:00,88552.18514476003,79843.62264385355,97076.23985274183
2023-09-16 15:30:00,89022.78271794367,80671.50818985848,97734.3216374081
2023-09-16 15:45:00,89339.62542126651,80033.47506542785,98427.23166062811
2023-09-16 16:00:00,89505.04598262263,80181.04470913683,97657.98861466715
2023-09-16 16:15:00,89529.58768397865,80191.65994447416,98907.86500491174
2023-09-16 16:30:00,89431.5279180868,80625.35463473263,98302.2579223775
2023-09-16 16:45:00,89235.90131046342,80863.20225309087,98043.4139269527
2023-09-16 17:00:00,88973.07794129524,80100.07925964997,98407.74029605606
2023-09-16 17:15:00,88676.97896686225,80189.9775406142,97703.28575443117
2023-09-16 17:30:00,88383.03366841597,79504.99151978879,96886.30283633691
2023-09-16 17:45:00,88125.99733424702,79080.37045588915,97094.2662217069
2023-09-16 18:00:00,87937.75753401087,79092.69494937321,96481.04511829554
2023-09-16 18:15:00,87845.25681601583,78819.4985253812,96298.45761935053
2023-09-16 18:30:00,87868.65267499242,78810.38515339907,96588.93497990923
2023-09-16 18:45:00,88019.82136788146,79446.09971609894,96532.4731245005
2023-09-16 19:00:00,88301.29167682881,78946.15326927013,97188.33541480351
2023-09-16 19:15:00,88705.66940997839,80041.6169525505,97223.56462237886
2023-09-16 19:30:00,89215.58489228878,80788.64312029048,97495.98567206557
2023-09-16 19:45:00,89804.16567312425,81239.55080562829,97843.42654134454
2023-09-16 20:00:00,90436.0070883446,81728.06466436591,99003.06929237542
2023-09-16 20:15:00,91068.58587151175,82930.54848032747,99585.87044252227
2023-09-16 20:30:00,91654.03839492168,82980.8881311231,100442.60643845415
2023-09-16 20:45:00,92141.20665478542,83612.0715028006,101240.52730968491
2023-09-16 21:00:00,92477.84280000645,84008.73689210771,101583.04616272436
2023-09-16 21:15:00,92612.8574194163,83995.63554773256,100725.90325987614
2023-09-16 21:30:00,92498.49811775099,82961.05501602453,101772.26188501478
2023-09-16 21:45:00,92092.3527850966,83040.8192923769,100683.12741746679
2023-09-16 22:00:00,91359.08574437593,81592.17845055994,100757.86713611131
2023-09-16 22:15:00,90271.83353162673,80964.84771297834,99040.18154183449
2023-09-16 22:30:00,88813.2091167419,79782.47396419683,97490.36723842169
2023-09-16 22:45:00,86975.8873777931,77795.87862289115,96265.12558956128
2023-09-16 23:00:00,84762.76896547226,75854.16844739452,93321.35707078339
2023-09-16 23:15:00,82186.74282011879,73172.1612541083,91212.7758673727
2023-09-16 23:30:00,79270.0880625403,70366.78891217215,88449.27034592831
2023-09-16 23:45:00,76043.5725605927,67566.04235087133,84551.07698748611
2023-09-17 00:00:00,72545.31731362423,63400.175011654006,81395.61996716696
2023-09-17 00:15:00,68819.50236571276,59589.737199180265,77195.52644844016
2023-09-17 00:30:00,64914.99101881921,55725.45599126171,74106.41545615187
2023-09-17 00:45:00,60883.94504175907,52437.8810055271,70383.13852578287
2023-09-17 01:00:00,56780.49485836466,48160.39963058754,65889.83101906934
2023-09-17 01:15:00,52659.51626179111,43769.1685608419,62083.62970768241
2023-09-17 01:30:00,48575.5502195378,40281.50814753937,56787.16115542721
2023-09-17 01:45:00,44581.886113434506,35545.74514667513,52990.358078353085
2023-09-17 02:00:00,40729.81248984254,31693.63048079015,49518.072570892684
2023-09-17 02:15:00,37068.02457825753,28402.20404764926,45626.90187750217
2023-09-17 02:30:00,33642.1654652025,24733.711537713265,43273.05868179389
2023-09-17 02:45:00,30494.468782767522,21953.568778077195,39530.939683673416
2023-09-17 03:00:00,27663.465878998017,19411.219913616023,36578.49689498959
2023-09-17 03:15:00,25183.719751169847,16774.834787010688,34338.20432836063
2023-09-17 03:30:00,23085.5516281011,14478.647967494519,32170.267310212108
2023-09-17 03:45:00,21394.733528639787,11883.144462446526,29767.728697310573
2023-09-17 04:00:00,20132.130666857614,11541.192859236817,29057.470902220797
2023-09-17 04:15:00,19313.290234601598,11281.145533181481,28458.43822780938
2023-09-17 04:30:00,18947.986775417237,10420.27964491973,27334.389908122357
2023-09-17 04:45:00,19039.747732856464,10298.93241347013,27890.75883454677
2023-09-17 05:00:00,19585.394646490968,11057.398332195567,28261.21507415308
2023-09-17 05:15:00,20574.64470556077,11480.763397834893,29649.417804038385
2023-09-17 05:30:00,21989.823003741658,13292.616709540061,31257.801624074193
2023-09-17 05:45:00,23805.737220217838,15502.352706341091,33066.2090504418
2023-09-17 06:00:00,25989.763163617732,16316.002890944865,34561.93435327703
2023-09-17 06:15:00,28502.181716697465,19996.096672405005,37050.079680570394
2023-09-17 06:30:00,31296.79554759861,22758.54086941874,39732.34697422841
2023-09-17 06:45:00,34321.83818547512,25348.672956093527,42915.1972259964
2023-09-17 07:00:00,37521.16974193881,28069.566728891274,46496.395526397304
2023-09-17 07:15:00,40835.73395377508,31951.069125995597,50261.659046439614
2023-09-17 07:30:00,44205.231610405055,35512.24379665223,53610.93940637933
2023-09-17 07:45:00,47569.947393423194,38950.13933927259,56713.778580602586
2023-09-17 08:00:00,50872.651983657925,42394.92438163361,60176.10930536211
2023-09-17 08:15:00,54060.49026455509,45081.44980504207,62429.26027155678
2023-09-17 08:30:00,57086.76048445747,48230.83812789979,66341.2012889754
2023-09-17 08:45:00,59912.48920411101,50618.19591866573,68919.29649974253
2023-09-17 09:00:00,62507.71270157018,53238.53925022009,71130.89050863773
2023-09-17 09:15:00,64852.38752081218,55520.76514595207,73555.22508210698
2023-09-17 09:30:00,66936.8701273262,57495.95144042946,75514.74098369482
2023-09-17 09:45:00,68761.92755694083,59959.4562923411,77456.58972647943
2023-09-17 10:00:00,70338.2660475546,61550.852913399125,79281.68451055126
2023-09-17 10:15:00,71685.59162423648,62356.50521901663,80761.42878572352
